userid,group,page,data,time_created
user_144,dashboard,task10_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:47:08.095 +0200
user_41,dashboard,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Education""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:47:16.440 +0200
user_144,dashboard,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-09 01:47:27.960 +0200
user_80,dashboard,training_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Dependents""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:47:39.893 +0200
user_57,dashboard,training_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:47:40.900 +0200
user_144,dashboard,task9_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-09 01:47:46.833 +0200
user_68,dashboard,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Applicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:47:48.084 +0200
user_144,dashboard,attn,"{""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""3"", ""attnBeforeExplainDecision"": ""true""}",2023-07-09 01:48:06.325 +0200
user_232,dashboard,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Education""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:48:15.985 +0200
user_80,dashboard,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Married"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:48:21.520 +0200
user_57,dashboard,attn,"{""beforeExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Loan Amount""], ""beforeExplainConfidence"": ""4"", ""attnBeforeExplainDecision"": ""true""}",2023-07-09 01:48:22.134 +0200
user_144,dashboard,task2_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:48:25.704 +0200
user_57,dashboard,task4_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:48:49.354 +0200
user_144,dashboard,task2_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Credit History""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:48:50.291 +0200
user_183,dashboard,training_shap,{},2023-07-09 01:48:53.035 +0200
user_144,dashboard,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Credit History""], ""beforeExplainConfidence"": ""5""}",2023-07-09 01:49:05.005 +0200
user_1,dashboard,training_shap,{},2023-07-09 10:40:59.826 +0200
user_144,dashboard,task6_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-09 01:49:28.246 +0200
user_80,dashboard,task1_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:49:29.295 +0200
user_68,dashboard,task9_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Property Area""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:49:34.884 +0200
user_144,dashboard,task7_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Credit History""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:49:44.626 +0200
user_183,dashboard,training_pdp,{},2023-07-09 01:49:44.649 +0200
user_57,dashboard,task4_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Credit History""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""2""}",2023-07-09 01:49:55.536 +0200
user_144,dashboard,task7_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Credit History""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""4""}",2023-07-09 01:49:58.778 +0200
user_41,dashboard,training_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 01:50:01.350 +0200
user_68,dashboard,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Property Area""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:50:13.190 +0200
user_144,dashboard,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Credit History""], ""beforeExplainConfidence"": ""5""}",2023-07-09 01:50:13.950 +0200
user_57,dashboard,task2_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:50:28.474 +0200
user_144,dashboard,task3_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Credit History""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:50:29.499 +0200
user_80,dashboard,task5_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Education"", ""Self Employed""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:50:35.868 +0200
user_41,dashboard,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Applicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:50:41.898 +0200
user_183,dashboard,training_mace,{},2023-07-09 01:50:46.151 +0200
user_232,dashboard,training_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Dependents""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 01:50:47.698 +0200
user_144,dashboard,survey1,"{""q1"": ""3"", ""q2"": ""4"", ""q3"": ""3"", ""q5"": ""2"", ""q4a"": ""4"", ""q4b"": ""4""}",2023-07-09 01:50:52.979 +0200
user_183,dashboard,training_whatif,{},2023-07-09 01:50:58.435 +0200
user_68,dashboard,task6_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Education""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-09 01:51:05.507 +0200
user_144,dashboard,survey2,"{""q6"": ""3"", ""q7"": ""3"", ""q9"": ""3"", ""q10"": ""3"", ""q11"": ""3"", ""q8a"": ""3"", ""q8b"": ""3""}",2023-07-09 01:51:10.022 +0200
user_57,dashboard,task2_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""2""}",2023-07-09 01:51:15.367 +0200
user_80,dashboard,task5_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:51:16.761 +0200
user_144,dashboard,survey3,"{""q12"": ""3"", ""q13"": ""3"", ""q14"": ""2"", ""q15"": ""3"", ""q16"": ""3"", ""q17"": ""3"", ""q18"": ""4"", ""q19"": ""3"", ""q20"": ""3"", ""q21"": ""3"", ""q22"": ""3"", ""attentionSurvey"": ""1""}",2023-07-09 01:51:35.641 +0200
user_57,dashboard,task5_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Credit History""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:51:47.192 +0200
user_68,dashboard,task2_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Education"", ""Self Employed""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:51:54.004 +0200
user_80,dashboard,attn,"{""beforeExplainFeatures"": [""Credit History"", ""Education"", ""Married""], ""beforeExplainConfidence"": ""5"", ""attnBeforeExplainDecision"": ""true""}",2023-07-09 01:51:55.348 +0200
user_183,dashboard,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-09 01:51:55.951 +0200
user_232,dashboard,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Loan Amount"", ""Education"", ""Self Employed""], ""beforeExplainConfidence"": ""2""}",2023-07-09 01:52:05.190 +0200
user_144,dashboard,survey4,"{""q23"": ""1"", ""q24"": ""2"", ""q25"": ""3"", ""q26"": ""3"", ""q27"": ""2"", ""q28"": ""2"", ""q29"": ""2"", ""q30"": ""2"", ""q31"": ""3"", ""q32"": ""3"", ""q33"": ""3"", ""q34"": ""4""}",2023-07-09 01:52:06.295 +0200
user_57,dashboard,task5_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Credit History"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""2""}",2023-07-09 01:52:17.184 +0200
user_80,dashboard,task2_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:52:32.628 +0200
user_68,dashboard,task2_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""4""}",2023-07-09 01:52:54.253 +0200
user_80,dashboard,task2_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:53:08.132 +0200
user_41,dashboard,task3_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Loan Amount"", ""Credit History"", ""Married""], ""postExplainConfidence"": ""2"", ""postExplainReliability"": ""4""}",2023-07-09 01:53:32.201 +0200
user_57,dashboard,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:53:42.689 +0200
user_68,dashboard,task10_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Dependents""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:53:46.626 +0200
user_80,dashboard,task7_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Married""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:53:52.489 +0200
user_41,dashboard,task10_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Dependents"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:54:23.853 +0200
user_183,dashboard,training_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:54:33.550 +0200
user_232,dashboard,task6_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Property Area"", ""Credit History"", ""Self Employed""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 01:54:43.652 +0200
user_68,dashboard,task10_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 01:54:45.182 +0200
user_80,dashboard,task7_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount Term"", ""Married""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 01:55:01.571 +0200
user_217,dashboard,training_decisiontree,{},2023-07-09 01:55:15.171 +0200
user_37,dashboard,consent,"{""mlbackground"": ""false"", ""userAgreement2"": ""true""}",2023-07-09 01:55:24.986 +0200
user_68,dashboard,task5_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Self Employed""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:55:33.925 +0200
user_80,dashboard,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:55:34.183 +0200
user_37,dashboard,ati,"{""ati1"": ""3"", ""ati2"": ""4"", ""ati3"": ""4"", ""ati4"": ""3"", ""ati5"": ""3"", ""ati6"": ""3"", ""ati7"": ""4"", ""ati8"": ""3"", ""ati9"": ""4"", ""attnAti"": ""5""}",2023-07-09 01:55:44.397 +0200
user_232,dashboard,task5_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Loan Amount Term"", ""Loan Amount"", ""Self Employed""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:55:49.376 +0200
user_37,dashboard,training_decisiontree,{},2023-07-09 01:55:51.827 +0200
user_57,dashboard,task6_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Credit History""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 01:56:00.093 +0200
user_80,dashboard,task9_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:56:01.506 +0200
user_37,dashboard,training_shap,{},2023-07-09 01:56:03.314 +0200
user_37,dashboard,training_pdp,{},2023-07-09 01:56:05.357 +0200
user_37,dashboard,training_mace,{},2023-07-09 01:56:08.318 +0200
user_41,dashboard,task10_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Property Area""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:56:10.304 +0200
user_37,dashboard,training_whatif,{},2023-07-09 01:56:16.420 +0200
user_68,dashboard,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""5""}",2023-07-09 01:58:42.738 +0200
user_68,dashboard,task5_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 01:56:20.747 +0200
user_80,dashboard,task8_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Self Employed""], ""beforeExplainConfidence"": ""5""}",2023-07-09 01:56:26.220 +0200
user_37,dashboard,atiExplanationTest,"{""atiExplainerQuestion"": ""5""}",2023-07-09 01:56:28.269 +0200
user_232,dashboard,task5_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:56:43.661 +0200
user_57,dashboard,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Loan Amount"", ""Credit History"", ""Applicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:56:50.284 +0200
user_41,dashboard,task5_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Coapplicant Income"", ""Self Employed""], ""beforeExplainConfidence"": ""2""}",2023-07-09 01:56:54.010 +0200
user_80,dashboard,task8_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-09 01:56:59.965 +0200
user_68,dashboard,attn,"{""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""5"", ""attnBeforeExplainDecision"": ""true""}",2023-07-09 01:57:08.338 +0200
user_57,dashboard,task7_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 01:57:14.190 +0200
user_37,dashboard,training_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Property Area"", ""Education"", ""Credit History""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:57:32.423 +0200
user_232,dashboard,task4_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Property Area"", ""Dependents""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:57:41.514 +0200
user_57,dashboard,task8_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:57:42.687 +0200
user_80,dashboard,task4_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount Term"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:57:47.498 +0200
user_68,dashboard,task4_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:57:47.694 +0200
user_57,dashboard,task8_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Applicant Income"", ""Loan Amount"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 01:58:09.458 +0200
user_41,dashboard,task5_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 01:58:15.416 +0200
user_68,dashboard,task4_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""5""}",2023-07-09 01:58:17.599 +0200
user_57,dashboard,task9_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:58:42.972 +0200
user_80,dashboard,task4_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Property Area""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""2""}",2023-07-09 01:58:47.010 +0200
user_41,dashboard,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount Term"", ""Education""], ""beforeExplainConfidence"": ""2""}",2023-07-09 01:58:49.792 +0200
user_232,dashboard,task4_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Loan Amount"", ""Dependents"", ""Property Area""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 01:59:03.188 +0200
user_37,dashboard,training_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Married"", ""Coapplicant Income""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""3""}",2023-07-09 01:59:10.924 +0200
user_80,dashboard,task6_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 01:59:15.786 +0200
user_57,dashboard,task9_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Loan Amount Term"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 01:59:27.109 +0200
user_232,dashboard,attn,"{""beforeExplainFeatures"": [""Loan Amount"", ""Coapplicant Income"", ""Credit History""], ""beforeExplainConfidence"": ""5"", ""attnBeforeExplainDecision"": ""true""}",2023-07-09 01:59:46.456 +0200
user_68,dashboard,task3_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 01:59:49.089 +0200
user_37,dashboard,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Education""], ""beforeExplainConfidence"": ""3""}",2023-07-09 01:59:50.556 +0200
user_41,dashboard,task6_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Property Area"", ""Credit History"", ""Self Employed""], ""postExplainConfidence"": ""2"", ""postExplainReliability"": ""2""}",2023-07-09 01:59:58.236 +0200
user_80,dashboard,task6_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Property Area"", ""Education""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""3""}",2023-07-09 02:00:14.689 +0200
user_232,dashboard,task7_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Property Area"", ""Self Employed""], ""beforeExplainConfidence"": ""4""}",2023-07-09 02:00:35.630 +0200
user_37,dashboard,task3_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 02:00:40.524 +0200
user_68,dashboard,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Education"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-09 02:00:42.291 +0200
user_217,dashboard,training_shap,{},2023-07-09 02:00:48.575 +0200
user_41,dashboard,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Education"", ""Loan Amount""], ""beforeExplainConfidence"": ""2""}",2023-07-09 02:00:56.483 +0200
user_37,dashboard,task9_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Education"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""4""}",2023-07-09 02:01:05.583 +0200
user_80,dashboard,task10_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Property Area"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""4""}",2023-07-09 02:01:07.085 +0200
user_80,dashboard,task10_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""3"", ""postExplainReliability"": ""4""}",2023-07-09 02:01:33.791 +0200
user_232,dashboard,task7_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Loan Amount"", ""Dependents"", ""Loan Amount Term""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""5""}",2023-07-09 02:01:35.820 +0200
user_68,dashboard,task1_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount Term"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-09 02:01:38.007 +0200
user_37,dashboard,task9_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 02:01:43.230 +0200
user_80,dashboard,task3_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""4""}",2023-07-09 02:01:57.865 +0200
user_68,dashboard,task8_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Applicant Income"", ""Coapplicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""3""}",2023-07-09 02:02:14.409 +0200
user_37,dashboard,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Married""], ""beforeExplainConfidence"": ""4""}",2023-07-09 02:02:15.981 +0200
user_41,dashboard,task9_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""4""}",2023-07-09 02:02:29.427 +0200
user_57,dashboard,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Loan Amount"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""5""}",2023-07-09 02:02:38.247 +0200
user_37,dashboard,task1_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""5"", ""postExplainReliability"": ""4""}",2023-07-09 02:02:43.449 +0200
user_80,dashboard,task3_post,"{""postExplainDecision"": ""true"", ""postExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Applicant Income""], ""postExplainConfidence"": ""4"", ""postExplainReliability"": ""2""}",2023-07-09 02:02:54.111 +0200
user_41,dashboard,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Applicant Income"", ""Coapplicant Income""], ""beforeExplainConfidence"": ""3""}",2023-07-09 02:02:58.853 +0200
user_68,dashboard,task8_post,"{""postExplainDecision"": ""false"", ""postExplainFeatures"": [""Credit History"", ""Loan Amount"", ""Applicant Income""], ""postExplainConfidence"": ""2"", ""postExplainReliability"": ""3""}",2023-07-09 02:03:15.166 +0200
user_80,dashboard,survey1,"{""q1"": ""3"", ""q2"": ""3"", ""q3"": ""4"", ""q5"": ""3"", ""q4a"": ""3"", ""q4b"": ""3""}",2023-07-09 02:03:16.420 +0200
user_37,dashboard,task7_pre,"{""beforeExplainDecision"": ""false"", ""beforeExplainFeatures"": [""Credit History"", ""Coapplicant Income"", ""Loan Amount""], ""beforeExplainConfidence"": ""5""}",2023-07-09 02:03:19.214 +0200
user_232,dashboard,task1_pre,"{""beforeExplainDecision"": ""true"", ""beforeExplainFeatures"": [""Applicant Income"", ""Coapplicant Income"", ""Loan Amount Term""], ""beforeExplainConfidence"": ""3""}",2023-07-09 02:03:20.902 +0200
